timestamp,threat_type,source_ip,destination_ip,confidence,details
2026-02-21T15:06:13.900312,anomaly,140.82.114.21,172.23.105.103,0.6682564413697859,"{'type': 'anomaly', 'score': np.float64(-0.6682564413697859), 'confidence': np.float64(0.6682564413697859)}"
2026-02-21T15:06:13.904271,anomaly,172.23.105.103,140.82.114.21,0.6678044611256622,"{'type': 'anomaly', 'score': np.float64(-0.6678044611256622), 'confidence': np.float64(0.6678044611256622)}"
2026-02-21T15:06:13.908244,anomaly,140.82.114.21,172.23.105.103,0.6669557015111343,"{'type': 'anomaly', 'score': np.float64(-0.6669557015111343), 'confidence': np.float64(0.6669557015111343)}"
2026-02-21T15:06:13.912253,anomaly,172.23.105.103,140.82.114.21,0.6655528162343991,"{'type': 'anomaly', 'score': np.float64(-0.6655528162343991), 'confidence': np.float64(0.6655528162343991)}"
2026-02-21T15:06:13.927016,anomaly,140.82.114.21,172.23.105.103,0.667421273650687,"{'type': 'anomaly', 'score': np.float64(-0.667421273650687), 'confidence': np.float64(0.667421273650687)}"
2026-02-21T15:06:13.931720,anomaly,140.82.114.21,172.23.105.103,0.6679250544244444,"{'type': 'anomaly', 'score': np.float64(-0.6679250544244444), 'confidence': np.float64(0.6679250544244444)}"
2026-02-21T15:06:13.935852,anomaly,172.23.105.103,140.82.114.21,0.6659098262865664,"{'type': 'anomaly', 'score': np.float64(-0.6659098262865664), 'confidence': np.float64(0.6659098262865664)}"
2026-02-21T15:06:13.939951,anomaly,140.82.114.21,172.23.105.103,0.6667411196704245,"{'type': 'anomaly', 'score': np.float64(-0.6667411196704245), 'confidence': np.float64(0.6667411196704245)}"
2026-02-21T15:06:13.944035,anomaly,172.23.105.103,140.82.114.21,0.6658006882433133,"{'type': 'anomaly', 'score': np.float64(-0.6658006882433133), 'confidence': np.float64(0.6658006882433133)}"
2026-02-21T15:06:13.948171,anomaly,172.23.105.103,140.82.114.21,0.669188251807671,"{'type': 'anomaly', 'score': np.float64(-0.669188251807671), 'confidence': np.float64(0.669188251807671)}"
2026-02-21T15:06:13.983286,anomaly,20.189.172.33,172.23.105.103,0.6678044611256622,"{'type': 'anomaly', 'score': np.float64(-0.6678044611256622), 'confidence': np.float64(0.6678044611256622)}"
2026-02-21T15:06:13.989198,anomaly,20.189.172.33,172.23.105.103,0.6736023271764402,"{'type': 'anomaly', 'score': np.float64(-0.6736023271764402), 'confidence': np.float64(0.6736023271764402)}"
2026-02-21T15:06:13.993445,anomaly,172.23.105.103,20.189.172.33,0.6722364634832979,"{'type': 'anomaly', 'score': np.float64(-0.6722364634832979), 'confidence': np.float64(0.6722364634832979)}"
2026-02-21T15:06:13.997539,anomaly,172.23.105.103,20.189.172.33,0.6679652119312532,"{'type': 'anomaly', 'score': np.float64(-0.6679652119312532), 'confidence': np.float64(0.6679652119312532)}"
2026-02-21T15:06:14.005173,anomaly,20.189.172.33,172.23.105.103,0.6730522826666506,"{'type': 'anomaly', 'score': np.float64(-0.6730522826666506), 'confidence': np.float64(0.6730522826666506)}"
2026-02-21T15:06:14.009317,anomaly,172.23.105.103,20.189.172.33,0.6730522826666506,"{'type': 'anomaly', 'score': np.float64(-0.6730522826666506), 'confidence': np.float64(0.6730522826666506)}"
2026-02-21T15:06:14.013320,anomaly,172.23.105.103,20.189.172.33,0.6674197705295092,"{'type': 'anomaly', 'score': np.float64(-0.6674197705295092), 'confidence': np.float64(0.6674197705295092)}"
2026-02-21T15:06:14.057421,anomaly,140.82.114.21,172.23.105.103,0.6679250544244444,"{'type': 'anomaly', 'score': np.float64(-0.6679250544244444), 'confidence': np.float64(0.6679250544244444)}"
2026-02-21T15:06:14.061522,anomaly,172.23.105.103,140.82.114.21,0.6658006882433133,"{'type': 'anomaly', 'score': np.float64(-0.6658006882433133), 'confidence': np.float64(0.6658006882433133)}"
2026-02-21T15:06:14.188757,anomaly,20.189.172.33,172.23.105.103,0.6728649407301605,"{'type': 'anomaly', 'score': np.float64(-0.6728649407301605), 'confidence': np.float64(0.6728649407301605)}"
2026-02-21T15:06:14.193546,anomaly,20.189.172.33,172.23.105.103,0.6736023271764402,"{'type': 'anomaly', 'score': np.float64(-0.6736023271764402), 'confidence': np.float64(0.6736023271764402)}"
2026-02-21T15:06:14.197593,anomaly,172.23.105.103,20.189.172.33,0.6736023271764402,"{'type': 'anomaly', 'score': np.float64(-0.6736023271764402), 'confidence': np.float64(0.6736023271764402)}"
2026-02-21T15:06:14.201580,anomaly,20.189.172.33,172.23.105.103,0.6678044611256622,"{'type': 'anomaly', 'score': np.float64(-0.6678044611256622), 'confidence': np.float64(0.6678044611256622)}"
2026-02-21T15:06:14.205609,anomaly,172.23.105.103,20.189.172.33,0.6695439938570783,"{'type': 'anomaly', 'score': np.float64(-0.6695439938570783), 'confidence': np.float64(0.6695439938570783)}"
2026-02-21T15:06:14.213882,anomaly,20.189.172.33,172.23.105.103,0.6749825726512422,"{'type': 'anomaly', 'score': np.float64(-0.6749825726512422), 'confidence': np.float64(0.6749825726512422)}"
2026-02-21T15:06:14.217891,anomaly,20.189.172.33,172.23.105.103,0.67250268730757,"{'type': 'anomaly', 'score': np.float64(-0.67250268730757), 'confidence': np.float64(0.67250268730757)}"
2026-02-21T15:06:14.221854,anomaly,172.23.105.103,20.189.172.33,0.6730522826666506,"{'type': 'anomaly', 'score': np.float64(-0.6730522826666506), 'confidence': np.float64(0.6730522826666506)}"
2026-02-21T15:06:14.225817,anomaly,20.189.172.33,172.23.105.103,0.6677344264043837,"{'type': 'anomaly', 'score': np.float64(-0.6677344264043837), 'confidence': np.float64(0.6677344264043837)}"
2026-02-21T15:06:14.229771,anomaly,172.23.105.103,20.189.172.33,0.6700513821764235,"{'type': 'anomaly', 'score': np.float64(-0.6700513821764235), 'confidence': np.float64(0.6700513821764235)}"
2026-02-21T15:06:14.234313,anomaly,20.189.172.33,172.23.105.103,0.6650359132102648,"{'type': 'anomaly', 'score': np.float64(-0.6650359132102648), 'confidence': np.float64(0.6650359132102648)}"
2026-02-21T15:06:14.238281,anomaly,172.23.105.103,20.189.172.33,0.6710573842914459,"{'type': 'anomaly', 'score': np.float64(-0.6710573842914459), 'confidence': np.float64(0.6710573842914459)}"
2026-02-21T15:06:14.242353,anomaly,172.23.105.103,20.189.172.33,0.6669964060636826,"{'type': 'anomaly', 'score': np.float64(-0.6669964060636826), 'confidence': np.float64(0.6669964060636826)}"
2026-02-21T15:06:14.250536,anomaly,140.82.114.21,172.23.105.103,0.6723664298011067,"{'type': 'anomaly', 'score': np.float64(-0.6723664298011067), 'confidence': np.float64(0.6723664298011067)}"
2026-02-21T15:06:14.256797,anomaly,172.23.105.103,172.64.155.209,0.6816747188812643,"{'type': 'anomaly', 'score': np.float64(-0.6816747188812643), 'confidence': np.float64(0.6816747188812643)}"
2026-02-21T15:06:14.278183,anomaly,172.64.155.209,172.23.105.103,0.6843968468653049,"{'type': 'anomaly', 'score': np.float64(-0.6843968468653049), 'confidence': np.float64(0.6843968468653049)}"
2026-02-21T15:06:14.421489,anomaly,20.189.172.33,172.23.105.103,0.6707205689033873,"{'type': 'anomaly', 'score': np.float64(-0.6707205689033873), 'confidence': np.float64(0.6707205689033873)}"
2026-02-21T15:06:14.428668,anomaly,172.23.105.103,20.189.172.33,0.6674197705295092,"{'type': 'anomaly', 'score': np.float64(-0.6674197705295092), 'confidence': np.float64(0.6674197705295092)}"
2026-02-21T15:06:14.532680,anomaly,20.189.172.33,172.23.105.103,0.6717599077618895,"{'type': 'anomaly', 'score': np.float64(-0.6717599077618895), 'confidence': np.float64(0.6717599077618895)}"
2026-02-21T15:06:14.537614,anomaly,20.189.172.33,172.23.105.103,0.6678044611256622,"{'type': 'anomaly', 'score': np.float64(-0.6678044611256622), 'confidence': np.float64(0.6678044611256622)}"
2026-02-21T15:06:14.541695,anomaly,172.23.105.103,20.189.172.33,0.6695439938570783,"{'type': 'anomaly', 'score': np.float64(-0.6695439938570783), 'confidence': np.float64(0.6695439938570783)}"
2026-02-21T15:06:14.545687,anomaly,172.23.105.103,20.189.172.33,0.6679652119312532,"{'type': 'anomaly', 'score': np.float64(-0.6679652119312532), 'confidence': np.float64(0.6679652119312532)}"
2026-02-21T15:06:14.549810,anomaly,172.23.105.103,20.189.172.33,0.6659098262865664,"{'type': 'anomaly', 'score': np.float64(-0.6659098262865664), 'confidence': np.float64(0.6659098262865664)}"
2026-02-21T15:06:14.555098,anomaly,172.23.105.103,20.189.172.33,0.6658006882433133,"{'type': 'anomaly', 'score': np.float64(-0.6658006882433133), 'confidence': np.float64(0.6658006882433133)}"
2026-02-21T15:06:14.737373,anomaly,20.189.172.33,172.23.105.103,0.6726020193553854,"{'type': 'anomaly', 'score': np.float64(-0.6726020193553854), 'confidence': np.float64(0.6726020193553854)}"
2026-02-21T15:06:14.750295,anomaly,20.189.172.33,172.23.105.103,0.673225374500175,"{'type': 'anomaly', 'score': np.float64(-0.673225374500175), 'confidence': np.float64(0.673225374500175)}"
2026-02-21T15:06:14.758124,anomaly,172.23.105.103,20.189.172.33,0.6745260431379002,"{'type': 'anomaly', 'score': np.float64(-0.6745260431379002), 'confidence': np.float64(0.6745260431379002)}"
2026-02-21T15:06:14.762375,anomaly,172.23.105.103,20.189.172.33,0.6715948030221249,"{'type': 'anomaly', 'score': np.float64(-0.6715948030221249), 'confidence': np.float64(0.6715948030221249)}"
2026-02-21T15:06:14.942602,anomaly,140.82.114.21,172.23.105.103,0.6773241769692717,"{'type': 'anomaly', 'score': np.float64(-0.6773241769692717), 'confidence': np.float64(0.6773241769692717)}"
2026-02-21T15:06:14.951907,anomaly,172.23.105.103,140.82.114.21,0.6757333988563355,"{'type': 'anomaly', 'score': np.float64(-0.6757333988563355), 'confidence': np.float64(0.6757333988563355)}"
2026-02-21T15:06:14.957101,anomaly,172.23.105.103,140.82.114.21,0.6750498224810639,"{'type': 'anomaly', 'score': np.float64(-0.6750498224810639), 'confidence': np.float64(0.6750498224810639)}"
2026-02-21T15:06:14.961462,anomaly,20.189.172.33,172.23.105.103,0.6735865001993049,"{'type': 'anomaly', 'score': np.float64(-0.6735865001993049), 'confidence': np.float64(0.6735865001993049)}"
2026-02-21T15:06:14.965467,anomaly,172.23.105.103,20.189.172.33,0.6727705317320942,"{'type': 'anomaly', 'score': np.float64(-0.6727705317320942), 'confidence': np.float64(0.6727705317320942)}"
2026-02-21T15:06:14.989830,anomaly,20.189.172.33,172.23.105.103,0.674029297890854,"{'type': 'anomaly', 'score': np.float64(-0.674029297890854), 'confidence': np.float64(0.674029297890854)}"
2026-02-21T15:06:14.994602,anomaly,20.189.172.33,172.23.105.103,0.6728649407301605,"{'type': 'anomaly', 'score': np.float64(-0.6728649407301605), 'confidence': np.float64(0.6728649407301605)}"
2026-02-21T15:06:14.998743,anomaly,172.23.105.103,20.189.172.33,0.6705925305474559,"{'type': 'anomaly', 'score': np.float64(-0.6705925305474559), 'confidence': np.float64(0.6705925305474559)}"
2026-02-21T15:06:15.002778,anomaly,172.23.105.103,20.189.172.33,0.6701389702719379,"{'type': 'anomaly', 'score': np.float64(-0.6701389702719379), 'confidence': np.float64(0.6701389702719379)}"
2026-02-21T15:06:15.006822,anomaly,172.23.105.103,20.189.172.33,0.6721436564228472,"{'type': 'anomaly', 'score': np.float64(-0.6721436564228472), 'confidence': np.float64(0.6721436564228472)}"
2026-02-21T15:06:15.010881,anomaly,172.23.105.103,20.189.172.33,0.6736023271764402,"{'type': 'anomaly', 'score': np.float64(-0.6736023271764402), 'confidence': np.float64(0.6736023271764402)}"
2026-02-21T15:06:15.188171,anomaly,20.189.172.33,172.23.105.103,0.6749825726512422,"{'type': 'anomaly', 'score': np.float64(-0.6749825726512422), 'confidence': np.float64(0.6749825726512422)}"
2026-02-21T15:06:15.214102,anomaly,140.82.114.21,172.23.105.103,0.6773241769692717,"{'type': 'anomaly', 'score': np.float64(-0.6773241769692717), 'confidence': np.float64(0.6773241769692717)}"
2026-02-21T15:06:15.218114,anomaly,140.82.114.21,172.23.105.103,0.6757333988563355,"{'type': 'anomaly', 'score': np.float64(-0.6757333988563355), 'confidence': np.float64(0.6757333988563355)}"
2026-02-21T15:06:15.222094,anomaly,172.23.105.103,140.82.114.21,0.674887366711153,"{'type': 'anomaly', 'score': np.float64(-0.674887366711153), 'confidence': np.float64(0.674887366711153)}"
2026-02-21T15:06:16.402670,anomaly,172.23.105.103,140.82.114.21,0.674152300531444,"{'type': 'anomaly', 'score': np.float64(-0.674152300531444), 'confidence': np.float64(0.674152300531444)}"
2026-02-21T15:06:16.682532,anomaly,140.82.114.21,172.23.105.103,0.6745139234441727,"{'type': 'anomaly', 'score': np.float64(-0.6745139234441727), 'confidence': np.float64(0.6745139234441727)}"
2026-02-21T15:06:16.989168,anomaly,172.23.105.103,172.64.148.235,0.6388188469495594,"{'type': 'anomaly', 'score': np.float64(-0.6388188469495594), 'confidence': np.float64(0.6388188469495594)}"
2026-02-21T15:06:17.023895,anomaly,172.64.148.235,172.23.105.103,0.6314339064976855,"{'type': 'anomaly', 'score': np.float64(-0.6314339064976855), 'confidence': np.float64(0.6314339064976855)}"
2026-02-21T15:06:17.128711,anomaly,172.64.148.235,172.23.105.103,0.6357112790739652,"{'type': 'anomaly', 'score': np.float64(-0.6357112790739652), 'confidence': np.float64(0.6357112790739652)}"
2026-02-21T15:06:17.137265,anomaly,172.23.105.103,172.64.148.235,0.6398378460011396,"{'type': 'anomaly', 'score': np.float64(-0.6398378460011396), 'confidence': np.float64(0.6398378460011396)}"
2026-02-21T15:06:17.634808,anomaly,172.23.105.103,172.64.148.235,0.6387933258492806,"{'type': 'anomaly', 'score': np.float64(-0.6387933258492806), 'confidence': np.float64(0.6387933258492806)}"
2026-02-21T15:06:17.654205,anomaly,172.64.148.235,172.23.105.103,0.6388188469495594,"{'type': 'anomaly', 'score': np.float64(-0.6388188469495594), 'confidence': np.float64(0.6388188469495594)}"
2026-02-21T15:06:18.826219,anomaly,172.23.105.103,199.232.210.250,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.833608,anomaly,172.23.105.103,199.232.210.248,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.839286,anomaly,172.23.105.103,199.232.214.248,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.843762,anomaly,172.23.105.103,199.232.214.248,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.848715,anomaly,172.23.105.103,199.232.214.248,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.852892,anomaly,172.23.105.103,199.232.214.248,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.859824,anomaly,172.23.105.103,199.232.214.251,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.863821,anomaly,199.232.210.250,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.867827,anomaly,199.232.210.248,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.871814,anomaly,199.232.214.248,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.875792,anomaly,199.232.214.248,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.879793,anomaly,199.232.214.248,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.883758,anomaly,199.232.214.248,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.887754,anomaly,199.232.214.251,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.904367,anomaly,172.23.105.103,35.186.224.24,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.909131,anomaly,172.23.105.103,35.186.224.24,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.913678,anomaly,172.23.105.103,35.186.224.24,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.917965,anomaly,172.23.105.103,35.186.224.24,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.922026,anomaly,172.23.105.103,35.186.224.22,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.926136,anomaly,172.23.105.103,35.186.224.24,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.930177,anomaly,172.23.105.103,35.186.224.24,0.6616322695313597,"{'type': 'anomaly', 'score': np.float64(-0.6616322695313597), 'confidence': np.float64(0.6616322695313597)}"
2026-02-21T15:06:18.953128,anomaly,35.186.224.24,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.959367,anomaly,35.186.224.24,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.963650,anomaly,35.186.224.24,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.967634,anomaly,35.186.224.24,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.971617,anomaly,35.186.224.22,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.975579,anomaly,35.186.224.24,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:18.979526,anomaly,35.186.224.24,172.23.105.103,0.6597554764549551,"{'type': 'anomaly', 'score': np.float64(-0.6597554764549551), 'confidence': np.float64(0.6597554764549551)}"
2026-02-21T15:06:20.347979,anomaly,172.23.105.103,142.251.220.130,0.6385134706505712,"{'type': 'anomaly', 'score': np.float64(-0.6385134706505712), 'confidence': np.float64(0.6385134706505712)}"
2026-02-21T15:06:20.366409,anomaly,142.251.220.130,172.23.105.103,0.6277410540555001,"{'type': 'anomaly', 'score': np.float64(-0.6277410540555001), 'confidence': np.float64(0.6277410540555001)}"
2026-02-21T15:06:20.899800,signature,172.23.105.103,142.251.221.42,1.0,"{'type': 'signature', 'rule': 'syn_flood', 'confidence': 1.0}"
2026-02-21T15:06:20.901641,signature,172.23.105.103,142.251.221.42,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:20.902747,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:20.920642,signature,142.251.221.42,172.23.105.103,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:20.921474,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:20.926015,signature,172.23.105.103,142.251.221.42,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:20.926496,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:20.930473,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:20.934455,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:20.940487,signature,142.251.221.42,172.23.105.103,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:20.941095,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:20.945221,signature,142.251.221.42,172.23.105.103,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:20.945736,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.016605,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.022221,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.026235,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.030248,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.034219,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.038207,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.043647,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.047739,signature,172.23.105.103,142.251.221.42,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:21.048230,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.052229,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.056202,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.060187,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.064141,signature,142.251.221.42,172.23.105.103,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:21.064602,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.068645,signature,142.251.221.42,172.23.105.103,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:21.069253,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.073200,signature,142.251.221.42,172.23.105.103,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:21.073652,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.077603,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.081572,signature,172.23.105.103,142.251.221.42,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:21.082033,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.085960,signature,172.23.105.103,142.251.221.42,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:21.086405,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.090364,signature,142.251.221.42,172.23.105.103,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:21.090802,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.094740,signature,172.23.105.103,142.251.221.42,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:21.095188,anomaly,172.23.105.103,142.251.221.42,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.099118,signature,142.251.221.42,172.23.105.103,1.0,"{'type': 'signature', 'rule': 'port_scan', 'confidence': 1.0}"
2026-02-21T15:06:21.099561,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
2026-02-21T15:06:21.125068,anomaly,142.251.221.42,172.23.105.103,0.7550859919579278,"{'type': 'anomaly', 'score': np.float64(-0.7550859919579278), 'confidence': np.float64(0.7550859919579278)}"
